snapshot_time_utc,vehicle_id,route_id,route_stop_id,vehicle_lat,vehicle_lon,vehicle_speed,eta_seconds,estimated_time_arrival,eta_time_local,poll_interval_seconds,source_method
2026-03-04 13:39:41+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:40:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:39:41+00:00,4,20,276,33.77827,-84.39891,18.00062632563,26,26,2026-03-04 08:40:08 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:39:57+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:39:58 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:39:57+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:40:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:39:57+00:00,4,20,276,33.77824,-84.39755,9.9991052163,3,3,2026-03-04 08:40:02 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:14+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:40:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:14+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:41:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:14+00:00,4,20,276,33.778179,-84.397328,0,0,0,2026-03-04 08:40:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:30+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:40:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:30+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:41:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:30+00:00,4,20,277,33.77824,-84.39665,14.00098423911,31,31,2026-03-04 08:41:03 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:47+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:40:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:47+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:41:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:40:47+00:00,4,20,277,33.77778,-84.39583,2.99973156489,16,16,2026-03-04 08:41:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:03+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:41:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:03+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:42:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:03+00:00,4,20,277,33.7773,-84.39552,13.00107371748,6,6,2026-03-04 08:41:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:19+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:41:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:19+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:42:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:19+00:00,4,20,277,33.777097,-84.395484,0,3,3,2026-03-04 08:41:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:37+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:41:37 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:37+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:42:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:37+00:00,4,20,277,33.777097,-84.395484,0,0,0,2026-03-04 08:41:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:53+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:41:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:53+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:42:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:41:53+00:00,4,20,277,33.777097,-84.395484,0,0,0,2026-03-04 08:41:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:09+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:42:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:09+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:43:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:09+00:00,4,20,278,33.77692,-84.39505,6.99937365141,78,78,2026-03-04 08:43:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:25+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:42:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:25+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:43:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:25+00:00,4,20,278,33.77699,-84.39405,13.00107371748,55,55,2026-03-04 08:43:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:42+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:42:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:42+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:43:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:42:42+00:00,4,20,278,33.77689,-84.3938,0,50,50,2026-03-04 08:43:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:00+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:43:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:00+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:43:57 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:00+00:00,4,20,278,33.77689,-84.3938,0,50,50,2026-03-04 08:43:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:16+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:43:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:16+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:44:13 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:16+00:00,4,20,278,33.77689,-84.3933,14.00098423911,42,42,2026-03-04 08:43:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:32+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:43:32 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:32+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:44:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:32+00:00,4,20,278,33.77689,-84.39243,4.99955260815,16,16,2026-03-04 08:43:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:48+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:43:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:48+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:44:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:43:48+00:00,4,20,278,33.77687,-84.39219,6.99937365141,16,16,2026-03-04 08:44:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:04+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:44:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:04+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:45:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:04+00:00,4,20,278,33.7764641679,-84.3920991279,11.99892625956,4,4,2026-03-04 08:44:08 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:20+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:44:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:20+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:45:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:20+00:00,4,20,278,33.77629,-84.39207,0,0,0,2026-03-04 08:44:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:36+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:44:36 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:36+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:45:34 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:36+00:00,4,20,278,33.77628,-84.39207,0,0,0,2026-03-04 08:44:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:53+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:44:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:53+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:45:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:44:53+00:00,4,20,278,33.77628,-84.39208,0,0,0,2026-03-04 08:44:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:09+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:45:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:09+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:46:08 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:09+00:00,4,20,278,33.77628,-84.39208,0,0,0,2026-03-04 08:45:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:27+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:45:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:27+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:46:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:27+00:00,4,20,278,33.77627,-84.39208,0,0,0,2026-03-04 08:45:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:43+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:45:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:43+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:46:40 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:43+00:00,4,20,278,33.77628,-84.39208,0,0,0,2026-03-04 08:45:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:59+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:46:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:59+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:46:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:45:59+00:00,4,20,278,33.77628,-84.39208,0,0,0,2026-03-04 08:46:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:16+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:46:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:16+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:47:13 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:16+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:46:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:32+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:46:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:32+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:47:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:32+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:46:34 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:49+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:46:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:49+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:47:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:46:49+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:46:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:05+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:47:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:05+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:48:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:05+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:47:06 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:21+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:47:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:21+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:48:18 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:21+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:47:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:37+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:47:37 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:37+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:48:34 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:37+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:47:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:53+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:47:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:53+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:48:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:47:53+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:47:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:09+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:48:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:09+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:49:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:09+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:48:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:25+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:48:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:25+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:49:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:25+00:00,4,20,278,33.7764641679,-84.3920991279,0,0,0,2026-03-04 08:48:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:42+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:48:42 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:42+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:49:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:42+00:00,4,20,278,33.77627,-84.39209,0,0,0,2026-03-04 08:48:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:58+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:48:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:58+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:49:55 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:48:58+00:00,4,20,278,33.77627,-84.39209,0,0,0,2026-03-04 08:49:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:15+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:49:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:15+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:50:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:15+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:49:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:30+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:49:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:30+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:50:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:30+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:49:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:47+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:49:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:47+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:50:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:49:47+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:50:00 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:04+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:50:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:04+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:51:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:04+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:50:16 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:20+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:50:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:20+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:51:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:20+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:50:32 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:36+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:50:37 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:36+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:51:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:36+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:50:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:53+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:50:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:53+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:51:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:50:53+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:51:06 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:10+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:51:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:10+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:52:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:10+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:51:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:26+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:51:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:26+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:52:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:26+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:51:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:42+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:51:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:42+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:52:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:42+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:51:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:58+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:51:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:58+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:52:57 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:51:58+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:52:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:17+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:52:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:17+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:53:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:17+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:52:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:33+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:52:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:33+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:53:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:33+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:52:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:49+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:52:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:49+00:00,15,20,266,33.7743564577,-84.3919958619,0,56,56,2026-03-04 08:53:46 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:52:49+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:53:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:05+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:53:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:05+00:00,15,20,266,33.7743564577,-84.3919958619,0.99991052163,56,56,2026-03-04 08:54:02 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:05+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:53:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:21+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:53:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:21+00:00,15,20,266,33.7743564577,-84.3919958619,0,55,55,2026-03-04 08:54:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:21+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:53:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:37+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:53:37 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:37+00:00,15,20,266,33.7743564577,-84.3919958619,0,55,55,2026-03-04 08:54:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:37+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:53:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:53+00:00,6,20,250,33.769921,-84.391754,0,0,0,2026-03-04 08:53:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:53+00:00,15,20,266,33.7743564577,-84.3919958619,0,55,55,2026-03-04 08:54:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-04 13:53:53+00:00,4,20,266,33.77627,-84.39209,0,11,11,2026-03-04 08:54:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
